id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
1077,687243976781500416,valor_ri,"Cielo publica ata da reunião do conselho de administração realizada dia 18 de Dezembro, às 10h30. https://t.co/apvwPKfFjf",0,"['cielo', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '18', 'de', 'dezembro,', 'às', '10h30.', 'https://t.co/apvwpkffjf']","['cielo', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '18', 'de', 'dezembro,', 'às', '10h30.', 'https://t.co/apvwpkffjf']","(65536,[8462,15477,18454,34240,35703,36449,40049,40396,41112,46257,47558,51852,52663,54125,56168],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,15477,18454,34240,35703,36449,40049,40396,41112,46257,47558,51852,52663,54125,56168],[1.6903392907821515,4.958639998977875,1.9236870122706031,2.2071046859359265,3.432583695482826,0.8838735886242287,1.7586072619111544,0.0,3.905490084386523,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,4.894101477840304,1.3210538392514897])",0.0,"[-207.11685055056427,-348.6792311568688,-355.6309302659924,-383.8974528187294,-383.7380682212338,-384.28357511618907,-383.7569298054379,-383.120433358784,-384.2848592480189,-383.9754044822362,-383.12646356404787,-384.2872766823685,-384.288792850804,-383.2337239545291,-384.28357511618907,-384.28723437019147]","[1.0,3.313135955085768e-62,3.1706966564465204e-65,1.6794223455885262e-77,1.96960790485566e-77,1.1414822017897097e-77,1.9328061403404984e-77,3.652709979783361e-77,1.140017328907447e-77,1.553481014821476e-77,3.630749667975696e-77,1.137264740299062e-77,1.1355417618898126e-77,3.2614724219249e-77,1.1414822017897097e-77,1.1373128614641153e-77]",0.0
1078,687333647108694016,valor_ri,"Santander publica ata da reunião do conselho de administração realizada dia 26 de Agosto, às 11h30. https://t.co/U0VZUZnMG5",0,"['santander', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '26', 'de', 'agosto,', 'às', '11h30.', 'https://t.co/u0vzuznmg5']","['santander', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '26', 'de', 'agosto,', 'às', '11h30.', 'https://t.co/u0vzuznmg5']","(65536,[5562,8462,18454,20848,34240,36449,36457,40049,41954,46257,47558,51852,52663,56168,62783],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5562,8462,18454,20848,34240,36449,36457,40049,41954,46257,47558,51852,52663,56168,62783],[0.0,1.6903392907821515,1.9236870122706031,3.1340907069268296,2.2071046859359265,0.8838735886242287,6.280395838960195,1.7586072619111544,4.26549281841793,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,4.26549281841793])",0.0,"[-219.21216061293285,-356.5787610081639,-361.9231657958545,-392.2672950140573,-392.10779804199984,-392.65298824533215,-385.04134907729525,-391.49036868782514,-392.6543008620371,-392.3451573493935,-391.4965326563365,-392.65677192041016,-392.6583217208042,-391.60372470112,-392.65298824533215,-392.65672866965576]","[1.0,2.200105215420228e-60,1.0505045606571625e-62,6.968030846518003e-76,8.172947692530009e-76,4.7381152741543046e-76,9.578522228658341e-73,1.515391618567026e-75,4.7319000249079825e-76,6.446067990791333e-76,1.5060795215681443e-75,4.72022165863566e-76,4.712911923027715e-76,1.352991255829618e-75,4.7381152741543046e-76,4.7204258161982927e-76]",0.0
1079,687696074413326336,valor_ri,Embraer registra em 2015 o maior volume de entregas em cinco anos. https://t.co/fLiEdp2fHw,1,"['embraer', 'registra', 'em', '2015', 'o', 'maior', 'volume', 'de', 'entregas', 'em', 'cinco', 'anos.', 'https://t.co/fliedp2fhw']","['embraer', 'registra', 'em', '2015', 'o', 'maior', 'volume', 'de', 'entregas', 'em', 'cinco', 'anos.', 'https://t.co/fliedp2fhw']","(65536,[3727,9832,11225,24248,36449,38303,38962,42191,50351,53600,55069,58033],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0])","(65536,[3727,9832,11225,24248,36449,38303,38962,42191,50351,53600,55069,58033],[4.48863636973214,0.0,0.0,0.0,0.44193679431211436,0.0,3.4181949580307265,5.87493073085203,0.0,2.8626691553468286,5.36410510708604,3.533585692995188])",1.0,"[-226.39570549813004,-190.8669124963675,-210.19264929885523,-289.3063726483143,-294.8839869300766,-295.1529745889498,-289.44248255161654,-295.17095477622956,-295.15395536928025,-295.0029291058345,-291.5794697636301,-291.5597110335578,-291.2884676226941,-295.01146399574225,-295.1529745889498,-295.1557694144235]","[3.7157051885114454e-16,0.9999999959548074,4.04519206076721e-09,1.7712736122114548e-43,6.698206740977832e-46,5.118452673139265e-46,1.5458732166326998e-43,5.027244363927019e-46,5.11343505642721e-46,5.947064070286949e-46,1.8242826119830458e-44,1.860686583454385e-44,2.4404658943024135e-44,5.896522523247624e-46,5.118452673139265e-46,5.104167462855786e-46]",1.0
1080,687982711173189632,valor_ri,"Taesa realiza assembleia geral extraordinária dia 01 de Fevereiro, às 14h00. https://t.co/pGgg4cw7Au",0,"['taesa', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '01', 'de', 'fevereiro,', 'às', '14h00.', 'https://t.co/pggg4cw7au']","['taesa', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '01', 'de', 'fevereiro,', 'às', '14h00.', 'https://t.co/pggg4cw7au']","(65536,[8462,22395,22457,28415,28451,36449,40049,41590,46736,51746,53187,55459],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,22395,22457,28415,28451,36449,40049,41590,46736,51746,53187,55459],[1.6903392907821515,4.408593662058603,2.732216266949394,2.6968769005040847,0.0,0.44193679431211436,1.7586072619111544,4.200954297280359,4.83347685602387,2.7540353143440335,4.57564774672177,3.189353385601879])",0.0,"[-210.98004024888118,-350.1857020712554,-354.09228450743245,-375.70360897634094,-375.82422625421157,-376.0901513177194,-375.8426782446969,-376.11318148697376,-376.091407563645,-375.94339130220715,-376.1190807417209,-376.0937725015597,-376.0952557452388,-375.95432333289654,-376.0901513177194,-376.093731108224]","[1.0,3.497431529081296e-61,7.03302280628173e-63,2.893763685325934e-72,2.564954373206423e-72,1.9660287136555906e-72,2.518059838798913e-72,1.9212681397750883e-72,1.9635604487928612e-72,2.2768106870780986e-72,1.9099674551627764e-72,1.9589222369429906e-72,1.956018831678347e-72,2.2520560783773702e-72,1.9660287136555906e-72,1.9590033249470353e-72]",0.0
1081,689100206231699457,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 15 de Janeiro, às 11h00. https://t.co/4VIC4t3flT",0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '15', 'de', 'janeiro,', 'às', '11h00.', 'https://t.co/4vic4t3flt']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '15', 'de', 'janeiro,', 'às', '11h00.', 'https://t.co/4vic4t3flt']","(65536,[5501,8462,9647,18454,34202,34240,36449,40049,46257,47558,50938,51852,52663,56168,63074],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5501,8462,9647,18454,34202,34240,36449,40049,46257,47558,50938,51852,52663,56168,63074],[3.905490084386523,1.6903392907821515,4.531195984150935,1.9236870122706031,3.447182494903979,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,0.0,1.9463784234726738,2.03547841825872,1.3210538392514897,4.77631844218392])",0.0,"[-200.6353277799534,-333.57248777764676,-352.61633207787617,-378.01229550743864,-377.8529899248107,-378.3987194978019,-377.8715573218768,-377.2352105616046,-378.39998360082274,-378.090309981011,-377.24114671279494,-378.40236333006305,-378.4038558505776,-377.34845515975957,-378.3987194978019,-378.4023216778358]","[1.0,1.8455464194733965e-58,9.89665610268069e-67,9.250425274141244e-78,1.0847939007077086e-77,6.285500894516738e-78,1.064837940052892e-77,2.0120807364452792e-77,6.277560393711369e-78,8.556190469441899e-78,2.0001721016843797e-77,6.262639260854344e-78,6.253299115195676e-78,1.796651726515774e-77,6.285500894516738e-78,6.262900119160668e-78]",0.0
1082,689175870251077636,valor_ri,Sabesp estuda aumento do teto de arrecadações. https://t.co/K28W2uUFj2,1,"['sabesp', 'estuda', 'aumento', 'do', 'teto', 'de', 'arrecadações.', 'https://t.co/k28w2uufj2']","['sabesp', 'estuda', 'aumento', 'teto', 'de', 'arrecadações.', 'https://t.co/k28w2uufj2']","(65536,[3832,16184,22462,28327,36449,44375,62239],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3832,16184,22462,28327,36449,44375,62239],[0.0,4.531195984150935,0.0,0.0,0.44193679431211436,5.87493073085203,4.57564774672177])",1.0,"[-127.39324957328652,-125.39287346460156,-156.37727123664965,-177.63827664833084,-177.7615531764494,-178.03497248298993,-169.907272307238,-178.04564522734358,-178.03555465811255,-177.88017285082714,-178.04837908644367,-178.03665062825056,-178.0373379996904,-177.88523902153244,-178.03497248298993,-178.03663144556523]","[0.11916343867809141,0.8808365613218779,3.079940703391155e-14,1.7988917303554343e-23,1.5902547790651256e-23,1.2098240493328762e-23,4.097675378369571e-20,1.19698056606205e-23,1.2091199248503774e-23,1.4123776593296045e-23,1.1937126588831375e-23,1.2077954914217821e-23,1.2069655725597348e-23,1.4052404075404832e-23,1.2098240493328762e-23,1.2078186604048474e-23]",1.0
1083,689205859419877380,valor_ri,Ações da Gol reagem na bolsa pela primeira vez no ano. https://t.co/2ZRlJMFB9d,1,"['ações', 'da', 'gol', 'reagem', 'na', 'bolsa', 'pela', 'primeira', 'vez', 'no', 'ano.', 'https://t.co/2zrljmfb9d']","['ações', 'da', 'gol', 'reagem', 'na', 'bolsa', 'pela', 'primeira', 'vez', 'ano.', 'https://t.co/2zrljmfb9d']","(65536,[2256,3457,4469,7273,22934,23350,44911,46257,49274,56234,60875],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2256,3457,4469,7273,22934,23350,44911,46257,49274,56234,60875],[6.280395838960195,4.57564774672177,3.189353385601879,3.816542598370027,0.0,5.720780051024772,0.0,1.0492872221056082,0.0,4.958639998977875,2.4249431850204433])",1.0,"[-272.3929753317378,-249.98016982945992,-287.6720756860935,-361.65753393484874,-362.0582316608834,-362.0447963251468,-362.0759815164218,-360.88026700473836,-362.04600476841586,-362.05920938173193,-360.88594178110617,-362.04827971573803,-362.04970651904415,-361.3168702014041,-362.0447963251468,-362.048239897501]","[1.846044842464137e-10,0.9999999998153954,4.271823238646884e-17,3.1560001519651523e-49,2.1140546215022232e-49,2.142649314628581e-49,2.0768615199516575e-49,6.86593605181361e-49,2.1400616083494417e-49,2.1119886763472316e-49,6.827083743508006e-49,2.135198614548915e-49,2.132154278457324e-49,4.436958790146079e-49,2.142649314628581e-49,2.1352836360861736e-49]",1.0
1084,689515404910301184,valor_ri,"Ecorodovias publica ata das reuniões do conselho de administração realizadas dias  25 e 30 de Novembro, e 02, 18 e 22 de Dezembro....",0,"['ecorodovias', 'publica', 'ata', 'das', 'reuniões', 'do', 'conselho', 'de', 'administração', 'realizadas', 'dias', '', '25', 'e', '30', 'de', 'novembro,', 'e', '02,', '18', 'e', '22', 'de', 'dezembro....']","['ecorodovias', 'publica', 'ata', 'das', 'reuniões', 'conselho', 'de', 'administração', 'realizadas', 'dias', '', '25', 'e', '30', 'de', 'novembro,', 'e', '02,', '18', 'e', '22', 'de', 'dezembro....']","(65536,[7141,13585,17222,18454,19013,22773,25077,26641,33091,36449,39841,41904,44657,46421,47558,51852,52572,54125,56168],[1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7141,13585,17222,18454,19013,22773,25077,26641,33091,36449,39841,41904,44657,46421,47558,51852,52572,54125,56168],[0.0,3.9531181333757774,4.554665712487316,1.9236870122706031,3.2123429038265776,5.101740842618549,4.003128553950439,6.280395838960195,4.622167762356662,1.325810382936343,3.623638932245535,3.3626251068759156,3.5395558150349937,4.57564774672177,2.014201019811435,1.9463784234726738,1.4441139320087168,4.894101477840304,1.3210538392514897])",0.0,"[-407.3586613803192,-608.1485017276422,-636.181730139577,-690.8670124177731,-690.4236145442947,-691.2373984259785,-686.2513454663482,-691.2800918449482,-691.2397272596504,-690.7799446983314,-687.0845524557777,-691.2441113909227,-691.2468610339288,-690.800210540117,-691.2373984259785,-691.2440346557928]","[1.0,6.281745176068331e-88,4.2014955286006437e-100,7.479758413524867e-124,1.1653404479096219e-123,5.164531984558953e-124,7.558685196387349e-122,4.9486809515353146e-124,5.152518642541071e-124,8.160196203629888e-124,3.2854061098314123e-122,5.129978769412855e-124,5.115892534102558e-124,7.996487409641432e-124,5.164531984558953e-124,5.130372434104064e-124]",0.0
1085,689538213531275264,valor_ri,CCR publica fato relevante sobre STP- notícias publicadas na imprensa. https://t.co/oGvi3oHw5W,0,"['ccr', 'publica', 'fato', 'relevante', 'sobre', 'stp-', 'notícias', 'publicadas', 'na', 'imprensa.', 'https://t.co/ogvi3ohw5w']","['ccr', 'publica', 'fato', 'relevante', 'sobre', 'stp-', 'notícias', 'publicadas', 'na', 'imprensa.', 'https://t.co/ogvi3ohw5w']","(65536,[9520,20212,26627,30535,34202,38156,43770,56168,60875,62578,62754],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[9520,20212,26627,30535,34202,38156,43770,56168,60875,62578,62754],[6.280395838960195,0.0,0.0,2.3388140312905046,3.447182494903979,0.0,2.887566706968556,1.3210538392514897,2.4249431850204433,2.887566706968556,4.622167762356662])",0.0,"[-177.02374021278686,-255.78649122449855,-261.6620867631725,-297.2647474718339,-297.6663097435786,-297.6553108523507,-297.6808407336636,-297.6734471700212,-297.65630014925637,-297.6671101586538,-297.6780928483455,-297.65816254396213,-297.6593306021838,-297.6757191610096,-297.6553108523507,-297.6581299466035]","[1.0,6.219734637626e-35,1.7459553605478497e-37,6.0255132931839e-53,4.0327172240257806e-53,4.0773174691205244e-53,3.9745415487524178e-53,4.004036476594667e-53,4.0732857861593814e-53,4.029490667829949e-53,3.985478152505172e-53,4.065706780017274e-53,4.060960570250349e-53,3.994949668284526e-53,4.0773174691205244e-53,4.0658393134794734e-53]",0.0
1086,689780141057314816,valor_ri,"Ecorodovias publica ata da reunião do conselho de administração realizada dia 25 de Novembro, às 08h00. https://t.co/PvHlGg2kWC",0,"['ecorodovias', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '25', 'de', 'novembro,', 'às', '08h00.', 'https://t.co/pvhlgg2kwc']","['ecorodovias', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '25', 'de', 'novembro,', 'às', '08h00.', 'https://t.co/pvhlgg2kwc']","(65536,[731,8462,13585,18454,22851,25077,34240,36449,40049,46257,46421,47558,51852,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[731,8462,13585,18454,22851,25077,34240,36449,40049,46257,46421,47558,51852,52663,56168],[5.181783550292085,1.6903392907821515,3.9531181333757774,1.9236870122706031,0.0,4.003128553950439,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,4.57564774672177,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897])",0.0,"[-210.73290857401466,-356.66654060822975,-367.29838452842813,-389.69648330435894,-389.53702084834515,-390.0823083240649,-389.55617231438106,-388.9195283719434,-390.08361219159053,-389.7743730769994,-388.92565125483867,-390.08606677925076,-390.08760624952976,-389.03286429212307,-390.0823083240649,-390.086023816782]","[1.0,4.186285885850715e-64,1.010363704181545e-68,1.8928100488059113e-78,2.2200394793233953e-78,1.286901644617849e-78,2.1779270135209277e-78,4.1165583223697e-78,1.2852247887912564e-78,1.750974956058815e-78,4.091430124839638e-78,1.2820739604582259e-78,1.280101764158919e-78,3.6754719104483133e-78,1.286901644617849e-78,1.2821290427039003e-78]",0.0
1087,690172184480890880,valor_ri,CCR publica atas das reuniões do conselho de administração realizada dia 17 de Dezembro e 05 de Janeiro. https://t.co/QM3grzIkDS,0,"['ccr', 'publica', 'atas', 'das', 'reuniões', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '17', 'de', 'dezembro', 'e', '05', 'de', 'janeiro.', 'https://t.co/qm3grzikds']","['ccr', 'publica', 'atas', 'das', 'reuniões', 'conselho', 'de', 'administração', 'realizada', 'dia', '17', 'de', 'dezembro', 'e', '05', 'de', 'janeiro.', 'https://t.co/qm3grzikds']","(65536,[4584,8462,10787,17222,18454,19013,30863,34202,36449,39841,43982,48540,51852,52663,56168,64358],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4584,8462,10787,17222,18454,19013,30863,34202,36449,39841,43982,48540,51852,52663,56168,64358],[5.027632870464827,1.6903392907821515,5.720780051024772,1.5182219041624387,1.9236870122706031,3.2123429038265776,0.0,3.447182494903979,1.325810382936343,3.623638932245535,3.623638932245535,6.057252287645985,1.9463784234726738,2.03547841825872,1.3210538392514897,4.77631844218392])",0.0,"[-318.6578889782531,-464.00708804791253,-476.36312334035483,-530.6185045804228,-530.177258223715,-530.9971054646413,-528.8012956135585,-531.0298008749851,-530.9988889285653,-530.5331471328986,-529.6360174298464,-531.0022463774277,-531.0043521049274,-530.5486670895839,-530.9971054646413,-531.0021876122453]","[1.0,7.510085736026963e-64,3.2321160755782357e-69,8.844519894620186e-93,1.3750076709701342e-92,6.05689420972044e-93,5.443498278807303e-92,5.86206395140139e-93,6.046101584395765e-93,9.632622297717625e-93,2.3624520971908012e-92,6.025836146631528e-93,6.0131607279212655e-93,9.484278538854294e-93,6.05689420972044e-93,6.0261902663967494e-93]",0.0
1088,690194814642581504,valor_ri,"Magazine Luiza realiza assembleia geral extraordinária dia 05 de Fevereiro, às 11h00. https://t.co/CAtxZmwLs7",0,"['magazine', 'luiza', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '05', 'de', 'fevereiro,', 'às', '11h00.', 'https://t.co/catxzmwls7']","['magazine', 'luiza', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '05', 'de', 'fevereiro,', 'às', '11h00.', 'https://t.co/catxzmwls7']","(65536,[315,4584,5501,8462,22457,28415,36449,40049,51438,51746,53187,53933,55459],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[315,4584,5501,8462,22457,28415,36449,40049,51438,51746,53187,53933,55459],[0.0,5.027632870464827,3.905490084386523,1.6903392907821515,2.732216266949394,2.6968769005040847,0.44193679431211436,1.7586072619111544,4.140329675463924,2.7540353143440335,4.57564774672177,4.055772287435861,3.189353385601879])",0.0,"[-236.7952406101619,-370.93506768108705,-396.39383545021525,-416.58697212186945,-416.70704049452627,-416.9714186449232,-416.7275361618343,-416.99699955379367,-416.9728140281784,-416.82631811501193,-417.00355218900984,-416.9754408982032,-416.9770884206754,-416.8384609385295,-416.9714186449232,-416.9753949202889]","[1.0,5.5438733423132925e-59,4.866435162326938e-70,8.268811899605729e-79,7.333276848367777e-79,5.629633327883076e-79,7.184506230186302e-79,5.48744855216597e-79,5.621783309969851e-79,6.508733182613278e-79,5.451608854007708e-79,5.607034995340537e-79,5.597804884678562e-79,6.430176698264911e-79,5.629633327883076e-79,5.607292801041573e-79]",0.0
1089,692361705280659456,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 22 de Dezembro, às 10h00. https://t.co/BqdCgGRpMW",0,"['br', 'malls', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '22', 'de', 'dezembro,', 'às', '10h00.', 'https://t.co/bqdcggrpmw']","['br', 'malls', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '22', 'de', 'dezembro,', 'às', '10h00.', 'https://t.co/bqdcggrpmw']","(65536,[8462,18454,22773,24002,26169,34240,36449,40049,41112,46257,47558,51852,52663,56168,57134,61597],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,22773,24002,26169,34240,36449,40049,41112,46257,47558,51852,52663,56168,57134,61597],[1.6903392907821515,1.9236870122706031,5.101740842618549,3.816542598370027,0.0,2.2071046859359265,0.8838735886242287,1.7586072619111544,3.905490084386523,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,3.3359568597937543,4.111342138590672])",0.0,"[-224.0670608262596,-364.17211078404523,-396.488627825112,-418.06035036456973,-417.9005070916829,-418.44472135731286,-417.921076410196,-417.28371104530436,-418.4461217548794,-418.13793742034886,-417.290287227423,-418.44875806456486,-418.4504115074111,-417.39726865361627,-418.44472135731286,-418.4487119214288]","[1.0,1.4228198535467994e-61,1.3130004994394817e-75,5.62062780186598e-85,6.594834156969132e-85,3.826966196247013e-85,6.460568522864124e-85,1.2220106701909107e-84,3.821610672904657e-85,5.201028062662444e-85,1.2140008712870557e-84,3.8115489923541285e-85,3.8052520212151327e-85,1.0908312105839375e-84,3.826966196247013e-85,3.8117248732356467e-85]",0.0
